Type,Name,EligibilityUrl,WebsiteUrl,Degree,CourseOffered,MappedSubjects,Eligibility,Remarks
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B. Sc. (Hons.)",Bachelor of Science (Honours) - Applied Mathematics," English, Mathematics",10+2 from recognized Board / Council with minimum 50% marks with Mathematics / Computer Science as Compulsory Subject.A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.,
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B. Sc. (Hons.)",Bachelor of Science (Honours) - Computer Science," English, Physics, Chemistry, Mathematics, Computer Science / Informative Practices",10+2 from recognized Board / Council with minimum 50% marks with Mathematics / Computer Science as Compulsory Subject. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.,
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B. Sc. (Hons.)",Bachelor of Science (Honours) - Data Science," English, Physics, Chemistry, Mathematics, Computer Science / Informative Practices",10+2 from recognized Board / Council with minimum 50% marks with Mathematics / Computer Science as Compulsory Subject. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.,
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B. Sc. (Hons.)",Bachelor of Science (Honours) - Psychology," English, Psychology",10+2 from recognized Board / Council with minimum 50% marks with Mathematics / Computer Science as Compulsory Subject. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.,
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B. Sc. (Hons.)",Bachelor of Science (Honours) - Statistics," English, Mathematics",10+2 from recognized Board / Council with minimum 50% marks with Mathematics / Computer Science as Compulsory Subject. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.,
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B. Sc. (Hons.)",Bachelor of Science (Honours) - Psychology," English, Psychology",10+2 from recognized Board / Council with minimum 50% marks with Mathematics / Computer Science as Compulsory Subject. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.,
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," BVA",Bachelor of Visual Arts," English, Fine Arts/ Visual Arts (Sculpture/ Painting)/Commercial Arts","""10+2 from recognized Board / Council with minimum 50% marks.A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.""",
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B.Des.",Bachelor of Design - Animation and Film Design," English, Fine Arts/ Visual Arts (Sculpture/ Painting)/Commercial Arts","""10+2 from recognized Board / Council with minimum 50% marks. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.""",
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B.Des.",Bachelor of Design - Communication Design," English, Fine Arts/ Visual Arts (Sculpture/ Painting)/Commercial Arts","""10+2 from recognized Board / Council with minimum 50% marks. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.""",
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B.Des.",Bachelor of Design - Fashion Design," English, Fine Arts/ Visual Arts (Sculpture/ Painting)/Commercial Arts","""10+2 from recognized Board / Council with minimum 50% marks. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.""",
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B.Des.",Bachelor of Design - Interaction Design," English, Fine Arts/ Visual Arts (Sculpture/ Painting)/Commercial Arts","""10+2 from recognized Board / Council with minimum 50% marks. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.""",
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B.Des.",Bachelor of Design - Interior Design," English, Fine Arts/ Visual Arts (Sculpture/ Painting)/Commercial Arts","""10+2 from recognized Board / Council with minimum 50% marks. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.""",
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B.Des.",Bachelor of Design - Product Design," English, Fine Arts/ Visual Arts (Sculpture/ Painting)/Commercial Arts","""10+2 from recognized Board / Council with minimum 50% marks. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.""",
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B. Sc. (Hons.)",Bachelor of Science (Honours) - Economics," English, Economics / Business Economics","""10+2 from recognized Board / Council with minimum 50% marks.A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/ Differently Abled.""",
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B.A., (Hons.)",Bachelor of Arts (Honours) - Journalism and Mass Communication," English, Mass Media/ Mass Communication","""10+2 from recognized Board / Council with minimum 50% marks.A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/ Differently Abled.""",
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B. Sc. (Hons.)","Bachelor of Science (Honours) - Animation, VFX and Gaming"," English, Fine Arts/ Visual Arts (Sculpture/ Painting)/Commercial Arts","""10+2 from recognized Board / Council with minimum 50% marks. Those who have a diploma in a related field can also apply for the programme.A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/ Differently Abled.""",
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B. Sc. (Hons.)",Bachelor of Science (Honours) - Film and Television Production," English, Fine Arts/ Visual Arts (Sculpture/ Painting)/Commercial Arts","""10+2 from recognized Board / Council with minimum 50% marks.A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/ Differently Abled.""",
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B. Sc. (Hons.)",Bachelor of Science (Honours) - Applied Mathematics," English, Mathematics",10+2 from recognized Board / Council with minimum 50% marks with Physics or Mathematics or Chemistry as a compulsory subject. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.,
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B. Sc. (Hons.)",Bachelor of Science (Honours) - Chemistry," English, Chemistry",10+2 from recognized Board / Council with minimum 50% marks with Physics or Mathematics or Chemistry as a compulsory subject. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.,
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B. Sc. (Hons.)",Bachelor of Science (Honours) - Physics," English, Physics",10+2 from recognized Board / Council with minimum 50% marks with Physics or Mathematics or Chemistry as a compulsory subject. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.,
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," BA (Hons.)",Bachelor of Arts (Honours) in Politics and Governance (Hons.)," Political Science, History, English",10+2 from recognized Board / Council with minimum 50% marks. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.,
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B.A., (Hons.)",Bachelor of Arts (Honours) in Public Administration (Hons.)," Political Science, History, English",10+2 from recognized Board / Council with minimum 50% marks. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.,
PRIVATE,Alliance University,https://cuetug.ntaonline.in/universities/eligibility/MTE3,," B.A., (Hons.)",Bachelor of Arts (Honours) in Public Policy (Hons.)," Political Science, History, English",10+2 from recognized Board / Council with minimum 50% marks. A relaxation of 5% marks or its equivalent grade may be allowed for those belonging to SC/ST/Differently Abled.,
PRIVATE,AMITY UNIVERSITY NOIDA,https://cuetug.ntaonline.in/universities/eligibility/MTI2,," Integrated UG (Special Education)",Integrated Bachelor of Arts - Bachelor of Education in Special Education," Section I A (English) + Section II (Teaching Aptitude Test)",Minimum requirement : Class XII (agg. 50%),
PRIVATE,AMITY UNIVERSITY NOIDA,https://cuetug.ntaonline.in/universities/eligibility/MTI2,," Integrated UG (Special Education)",Integrated Bachelor of Commerce - Bachelor of Education in Special Education," Section I A (English) + Section II (Teaching Aptitude Test)",Minimum requirement : Class XII (agg. 50%) with Commerce,
PRIVATE,AMITY UNIVERSITY NOIDA,https://cuetug.ntaonline.in/universities/eligibility/MTI2,," Integrated UG (Special Education)",Integrated Bachelor of Science - Bachelor of Education in Special Education," Section I A (English) + Section II (Teaching Aptitude Test)",Minimum requirement : Class XII (agg. 50%) with PCM/PCB,
PRIVATE,AMITY UNIVERSITY NOIDA,https://cuetug.ntaonline.in/universities/eligibility/MTI2,," Integrated Law",Bachelor of Arts Bachelor of Law," Section I A (English) + Section II (Legal Studies)",Minimum requirement : Class XII (agg. 60% ),
PRIVATE,AMITY UNIVERSITY NOIDA,https://cuetug.ntaonline.in/universities/eligibility/MTI2,," Integrated Law",Bachelor of Arts Bachelor of Law (Honours)," Section I A (English) + Section II (Legal Studies)",Minimum requirement : Class XII (agg. 60% ),
PRIVATE,AMITY UNIVERSITY NOIDA,https://cuetug.ntaonline.in/universities/eligibility/MTI2,," Integrated Law",Bachelor of Business Administration Bachelor of Law," Section I A (English) + Section II (Legal Studies)",Minimum requirement : Class XII (agg. 60% ),
PRIVATE,AMITY UNIVERSITY NOIDA,https://cuetug.ntaonline.in/universities/eligibility/MTI2,," Integrated Law",Bachelor of Commerce Bachelor of Law," Section I A (English) + Section II (Legal Studies)",Minimum requirement : Class XII (agg. 60% ),
PRIVATE,AMITY UNIVERSITY NOIDA,https://cuetug.ntaonline.in/universities/eligibility/MTI2,," Integrated BBA",Intergrated Bachelor of Business Administration - Master of Business Administration (International Business)," Section I A (English) + Section III (General Test)",Minimum requirement : Class XII (agg. 70% ),
PRIVATE,AMITY UNIVERSITY NOIDA,https://cuetug.ntaonline.in/universities/eligibility/MTI2,," Integrated BBA",Intergrated Bachelor of Business Administration - Master of Business Administration," Section I A (English) + Section III (General Test)",Minimum requirement : Class XII (agg. 70% ),
PRIVATE,AMITY UNIVERSITY NOIDA,https://cuetug.ntaonline.in/universities/eligibility/MTI2,," Integrated B.A.",Integrated Bachelor of Arts - Master of Arts - Clinical Psychology," Section I A (English) + Section II (Psychology)",Minimum requirement : Class XII (agg. 50%),
PRIVATE,AMITY UNIVERSITY NOIDA,https://cuetug.ntaonline.in/universities/eligibility/MTI2,," BSW",Bachelor of Social Work," Section I A (English) + Section II (Sociology)",Pass in Class XII or equivalent from recognized Board/Council,
PRIVATE,AMITY UNIVERSITY NOIDA,https://cuetug.ntaonline.in/universities/eligibility/MTI2,," BSW",Bachelor of Social Work (Honours / Research)," Section I A (English) + Section II (Sociology)",Pass in Class XII or equivalent from recognized Board/Council,
PRIVATE,AMITY UNIVERSITY NOIDA,https://cuetug.ntaonline.in/universities/eligibility/MTI2,," BPT",Bachelor of Physiotherapy," Section I A (English) + Section II (Biology)",Minimum requirement : Class XII with PCB (agg. 60% ),
PRIVATE,AMITY UNIVERSITY NOIDA,https://cuetug.ntaonline.in/universities/eligibility/MTI2,," BPES",Bachelor of Physical Education &amp; Sports," Section I A (English) + Section II (Physical Education / NCC / Yoga)",Pass in Class XII or equivalent from recognized Board/Council,
PRIVATE,AMITY UNIVERSITY NOIDA,https://cuetug.ntaonline.in/universities/eligibility/MTI2,," BPA",Bachelor of Perfoming Arts - Tabla," Section I A (English) + Section II (Music General (Hindustani / Carnatic / Rabindra Sangeet / Percussion / Non - percussion))",Pass in Class XII or equivalent from recognized Board/Council,
